ject,image,answer,Category
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030012/Zadania_page-1206_r3x8be.jpg,A,Prawdopodobieństwo
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030011/Zadania_page-1207_krha9y.jpg,C,Prawdopodobieństwo
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030012/Zadania_page-1208_jdy7sp.jpg,D,Prawdopodobieństwo
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030012/Zadania_page-1209_yxygsm.jpg,D,Prawdopodobieństwo
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030027/Zadania_page-1210_e4qdlm.jpg,A,Prawdopodobieństwo
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030028/Zadania_page-1211_ftfdcb.jpg,B,Prawdopodobieństwo
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030027/Zadania_page-1212_rju4ux.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030027/Zadania_page-1213_sgrhyn.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030028/Zadania_page-1214_wmsnjb.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030028/Zadania_page-1215_dmrjlx.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030028/Zadania_page-1216_dsm7fi.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030042/Zadania_page-1217_bdxsma.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030042/Zadania_page-1218_xl7nqp.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030043/Zadania_page-1219_zjlv52.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030043/Zadania_page-1220_goj1bg.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030043/Zadania_page-1221_wf0kr0.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030043/Zadania_page-1222_vg4cq0.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030056/Zadania_page-1223_vxjn4c.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030056/Zadania_page-1224_dzbiqy.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030057/Zadania_page-1225_bs5n0t.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030057/Zadania_page-1226_oqizet.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030057/Zadania_page-1227_nmfw3t.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030063/Zadania_page-1228_sqcnfr.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030071/Zadania_page-1229_zqyy5m.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030071/Zadania_page-1230_sduthv.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030072/Zadania_page-1231_y2cmn6.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030072/Zadania_page-1232_q08r64.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030072/Zadania_page-1233_zlvg2k.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030072/Zadania_page-1234_gkeiod.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030072/Zadania_page-1235_vwhzvp.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030089/Zadania_page-1236_jiqwzf.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030089/Zadania_page-1237_xbo53v.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030089/Zadania_page-1238_ptsug8.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030089/Zadania_page-1239_c5gpd4.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030090/Zadania_page-1240_cbu08v.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030090/Zadania_page-1241_nebrwy.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030105/Zadania_page-1242_utf8zv.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030105/Zadania_page-1243_wxdubp.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030106/Zadania_page-1244_oqoziy.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030105/Zadania_page-1245_j3c8b4.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030105/Zadania_page-1246_tyodtn.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030106/Zadania_page-1247_mcw5og.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030107/Zadania_page-1248_hf1wvp.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030107/Zadania_page-1249_i5rre1.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030127/Zadania_page-1250_cu18ns.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030127/Zadania_page-1251_srnbac.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030128/Zadania_page-1252_wxwh5t.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030128/Zadania_page-1253_be5dyl.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030128/Zadania_page-1254_p0g77j.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030128/Zadania_page-1255_vsudfo.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030129/Zadania_page-1256_dcpsmt.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030129/Zadania_page-1257_ernnet.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030150/Zadania_page-1258_ou5ojb.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030150/Zadania_page-1259_pk8tjz.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030150/Zadania_page-1260_nsghmt.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030150/Zadania_page-1261_xeofnu.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030151/Zadania_page-1262_xbquri.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030150/Zadania_page-1263_pvuovk.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030151/Zadania_page-1264_s9qksg.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030151/Zadania_page-1265_pztu60.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030173/Zadania_page-1266_m7nlhx.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030173/Zadania_page-1267_v7vy2l.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030173/Zadania_page-1268_jmtu61.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030174/Zadania_page-1269_a81vu0.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030174/Zadania_page-1270_mn772u.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030174/Zadania_page-1271_v99kj9.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030174/Zadania_page-1272_ny7rvy.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030194/Zadania_page-1273_osowgv.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030194/Zadania_page-1274_bvrool.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030194/Zadania_page-1275_erlkan.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030194/Zadania_page-1276_widrkl.jpg,C,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030194/Zadania_page-1277_mpxf4x.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030195/Zadania_page-1278_moayku.jpg,D,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030195/Zadania_page-1279_cg9ass.jpg,B,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030216/Zadania_page-1280_whrglh.jpg,A,Statystyka
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722030216/Zadania_page-1281_ttvugc.jpg,D,Statystyka
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
Matematyka,,,
